"63","71","01","1002","00066","Kenari VII, Jl.","Kenari V","Kenari IV","Kelayan Selatan","Banjarmasin Selatan","63.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00067","Kenari VIII, Jl.","Nuri I","Kenari II","Kelayan Selatan","Banjarmasin Selatan","114.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00068","Kenari X, Jl.","Kenari I","Kenari XI","Kelayan Selatan","Banjarmasin Selatan","83.0","4.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00069","Kenari XI, Jl.","Kenari IX","Ujung Kenari XI","Kelayan Selatan","Banjarmasin Selatan","25.0","4.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00070","Kenari, Jl.","Garuda","Buntu","Kelayan Selatan","Banjarmasin Selatan","289.0","3.4","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00071","Laksana Intan, Jl.","9 Oktober","Tembus Mantuil","Kelayan Selatan","Banjarmasin Selatan","881.0","4.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00072","Lokasi 3, Jl.","Tembus Mantuil","Cendrawasih","Kelayan Selatan","Banjarmasin Selatan","525.0","4.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00073","Merak, Jl.","Garuda","Perkutut","Kelayan Selatan","Banjarmasin Selatan","136.0","3.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00074","Mufakat I, Jl.","Mutiara","Buntu","Kelayan Selatan","Banjarmasin Selatan","91.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00075","Mufakat II, Jl.","Mutiara","Chandra","Kelayan Selatan","Banjarmasin Selatan","138.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00076","Mufakat III, Jl.","Mutiara","Chandra","Kelayan Selatan","Banjarmasin Selatan","177.9","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00077","Muning, Jl.","9 Oktober","R.K. Ilir","Kelayan Selatan","Banjarmasin Selatan","209.0","4.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00078","Musyawarah III, Jl.","Mutiara","Gg. 5","Kelayan Selatan","Banjarmasin Selatan","65.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00079","Mutiara, Jl.","9 Oktober","Rantauan Darat","Kelayan Selatan","Banjarmasin Selatan","246.0","4.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00080","Nikmat, Gg.","Laksana Intan","Buntu","Kelayan Selatan","Banjarmasin Selatan","155.0","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00081","Nilam, Gg.","9 Oktober","Nikmat","Kelayan Selatan","Banjarmasin Selatan","160.0","3.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00082","Nuri I, Jl.","Garuda","Garuda I","Kelayan Selatan","Banjarmasin Selatan","136.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
